Postcode,A,B,C,D,E,F,G,H
DG5 4RJ,0,3,1,2,2,0,0,0
DG5 4TA,0,0,0,18,7,2,0,0
DG5 4TB,0,0,0,0,0,7,3,0
DG5 4UN,0,0,0,11,0,0,0,0
DG5 4UP,0,0,1,10,0,0,0,0
DG5 4UQ,0,0,0,4,0,0,0,0
DG5 4WA,0,0,0,0,0,0,0,0
DG5 4XL,0,0,0,0,1,3,0,0
DG6 4AA,5,3,1,3,2,1,1,0
DG6 4AD,0,0,0,0,0,0,0,0
DG6 4AE,0,0,0,0,0,0,0,0
DG6 4AF,1,1,4,2,0,0,0,0
DG6 4AH,0,0,0,1,2,3,1,0
DG6 4AJ,3,0,0,0,0,0,0,0
DG6 4AL,4,41,3,0,0,0,2,0
DG6 4AN,2,10,0,7,8,0,0,0
DG6 4AP,9,0,0,0,0,0,0,0
DG6 4AQ,12,1,0,1,0,0,0,0
DG6 4AR,0,0,0,0,5,2,0,0
DG6 4AS,0,0,0,2,13,1,0,0
DG6 4AT,0,0,0,0,3,0,0,0
DG6 4AU,0,0,0,0,6,9,2,0
DG6 4AW,0,36,0,0,0,0,1,0
DG6 4AX,0,0,0,1,3,9,0,0
DG6 4AZ,0,0,0,0,0,0,0,0
DG6 4BA,4,5,5,1,0,0,0,0
DG6 4BB,0,0,0,3,1,0,0,0
DG6 4BD,0,0,0,0,1,0,0,0
DG6 4BE,0,0,0,0,0,0,0,0
DG6 4BF,0,0,0,0,2,0,0,0
DG6 4BG,0,0,0,0,1,1,3,0
DG6 4BH,0,0,0,2,2,2,0,0
DG6 4BJ,0,0,0,0,0,0,0,0
DG6 4BL,0,0,0,0,4,0,0,0
DG6 4BN,0,0,0,0,4,0,0,0
DG6 4BP,0,0,0,2,15,5,1,0
DG6 4BQ,0,0,0,1,8,7,0,0
DG6 4BS,0,0,0,0,8,11,1,0
DG6 4BT,0,0,0,0,1,1,0,0
DG6 4BU,8,8,0,0,0,0,1,0
DG6 4BW,0,0,0,1,3,0,0,0
DG6 4BX,0,15,1,0,1,0,0,0
DG6 4BY,1,4,5,3,1,0,0,0
DG6 4BZ,1,3,2,0,0,0,1,0
DG6 4DA,1,0,0,2,1,3,3,0
DG6 4DB,0,0,0,0,6,6,0,0
DG6 4DE,8,0,0,0,0,0,0,0
DG6 4DH,0,0,0,1,0,0,0,0
DG6 4DJ,1,1,2,3,0,0,0,0
DG6 4DL,0,1,3,0,0,0,0,0
DG6 4DN,2,5,7,0,0,0,0,0
DG6 4DP,0,0,0,0,1,0,1,0
DG6 4DQ,0,0,0,0,0,0,0,0
DG6 4DR,11,1,0,0,0,0,0,0
DG6 4DS,1,8,1,0,0,0,0,0
DG6 4DT,4,6,7,1,1,0,0,0
DG6 4DU,7,4,3,0,0,0,0,0
DG6 4DW,8,11,0,2,1,0,0,0
DG6 4DX,6,1,5,2,1,0,0,0
DG6 4DY,1,0,0,0,0,0,0,0
DG6 4DZ,0,0,0,0,0,0,0,0
DG6 4EA,1,3,2,0,1,0,0,0
DG6 4EB,1,3,7,1,2,0,4,0
DG6 4ED,1,2,1,0,2,1,0,0
DG6 4EF,19,6,0,1,0,0,0,0
DG6 4EG,0,0,0,0,0,0,0,0
DG6 4EH,13,3,2,0,0,0,0,0
DG6 4EJ,0,0,1,4,8,4,1,0
DG6 4EL,5,1,2,6,3,2,1,0
DG6 4EN,4,22,18,0,0,0,0,0
DG6 4EP,0,0,0,0,2,4,0,0
DG6 4EQ,0,0,0,0,0,0,0,0
DG6 4ER,30,6,0,0,0,0,0,0
DG6 4ES,0,0,0,1,3,5,1,0
DG6 4EU,0,0,0,3,2,6,2,0
DG6 4EW,5,16,1,0,0,0,0,0
DG6 4EX,0,0,0,0,16,4,0,0
DG6 4EY,0,0,0,0,5,2,1,0
DG6 4EZ,0,21,1,0,0,0,3,0
DG6 4HA,0,20,4,0,0,0,0,0
DG6 4HB,4,0,0,0,0,0,0,0
DG6 4HD,0,0,0,1,10,2,0,0
DG6 4HE,0,1,4,1,0,0,5,0
DG6 4HF,0,0,0,0,20,4,0,0
DG6 4HG,0,0,0,12,11,0,0,0
DG6 4HH,6,11,0,0,0,0,0,0
DG6 4HJ,12,7,0,0,0,0,0,0
DG6 4HL,0,0,0,2,11,2,0,0
DG6 4HN,0,0,0,0,17,3,5,0
DG6 4HP,0,0,0,0,6,5,0,0
DG6 4HQ,9,9,0,0,0,0,0,0
DG6 4HR,0,0,4,1,11,5,0,0
DG6 4HS,0,0,0,0,1,1,0,0
DG6 4HT,0,0,0,2,0,0,0,0
DG6 4HU,0,0,0,0,2,0,0,0
DG6 4HW,0,0,0,0,2,4,1,0
DG6 4HX,0,0,0,0,0,0,2,0
DG6 4HY,0,0,0,0,0,0,0,0
DG6 4HZ,2,3,0,3,4,0,0,0
DG6 4JA,0,0,7,3,3,3,1,0
DG6 4JB,0,0,0,0,10,5,0,0
DG6 4JD,2,3,12,7,3,0,0,0
DG6 4JE,0,0,0,1,2,1,0,0
DG6 4JF,0,9,8,5,1,0,1,0
DG6 4JG,1,0,3,2,1,0,0,0
DG6 4JH,0,0,2,0,0,0,0,0
DG6 4JJ,5,0,0,0,0,0,0,0
DG6 4JL,2,3,3,2,3,0,1,0
DG6 4JN,0,0,0,0,0,0,0,0
DG6 4JP,0,0,0,0,0,0,0,0
DG6 4JQ,9,5,3,8,3,1,1,0
DG6 4JR,0,2,0,0,0,0,0,0
DG6 4JS,24,20,0,0,0,0,0,0
DG6 4JT,0,0,1,1,1,0,1,0
DG6 4JU,0,0,0,0,0,1,0,0
DG6 4JW,3,1,4,1,1,0,0,0
DG6 4JX,3,3,6,11,6,2,6,0
DG6 4JY,0,0,0,0,5,2,0,0
DG6 4JZ,1,8,2,5,5,5,0,0
DG6 4LA,0,0,1,0,1,0,0,0
DG6 4LB,0,0,1,1,1,0,0,0
DG6 4LD,0,0,0,0,1,2,0,0
DG6 4LE,0,19,3,0,0,0,1,0
DG6 4LF,11,3,0,0,0,0,1,0
DG6 4LG,18,0,1,0,0,0,1,0
DG6 4LH,16,26,10,1,0,0,0,0
DG6 4LJ,0,28,5,0,0,0,3,0
DG6 4LL,0,2,0,0,1,0,0,0
DG6 4LP,0,0,3,0,0,0,0,0
DG6 4LQ,11,0,0,0,0,0,0,0
DG6 4LR,0,0,0,0,2,0,0,0
DG6 4LS,0,0,0,0,2,0,0,0
DG6 4LT,0,1,0,0,2,1,1,0
DG6 4LU,0,0,0,1,0,1,0,0
DG6 4LW,0,0,0,1,0,0,0,0
DG6 4LX,5,0,0,0,0,0,0,0
DG6 4LY,5,0,0,0,0,0,0,0
DG6 4LZ,1,0,0,0,1,1,0,0
DG6 4NA,0,1,3,10,7,3,8,0
DG6 4NB,0,0,0,0,0,0,0,0
DG6 4ND,0,2,4,2,2,0,1,0
DG6 4NE,0,0,2,2,1,1,0,0
DG6 4NF,0,1,0,0,1,0,2,0
DG6 4NG,0,1,0,0,0,2,0,0
DG6 4NH,3,2,3,0,0,1,0,0
DG6 4NJ,0,0,4,1,0,0,1,0
DG6 4NL,0,1,1,3,1,0,0,0
DG6 4NN,0,0,2,1,1,1,0,0
DG6 4NP,0,0,0,1,1,0,1,0
DG6 4NQ,0,0,1,0,0,1,0,0
DG6 4NR,2,1,1,0,2,1,2,0
DG6 4NS,0,28,0,0,0,0,7,0
DG6 4NT,1,11,14,6,11,4,7,0
DG6 4NU,2,0,4,1,0,0,0,0
DG6 4NW,0,1,0,0,0,0,0,0
DG6 4NX,1,2,0,1,0,0,0,0
DG6 4NY,0,0,0,0,2,3,1,0
DG6 4NZ,5,14,0,0,0,0,0,0
DG6 4PB,0,5,3,1,1,2,3,0
DG6 4PD,0,0,0,0,1,0,0,0
DG6 4PE,0,7,0,1,1,0,0,0
DG6 4PF,0,0,1,0,1,0,0,0
DG6 4PG,0,0,0,1,2,0,0,0
DG6 4PH,0,0,1,0,1,1,1,0
DG6 4PJ,0,0,0,0,0,0,0,0
DG6 4PN,0,0,0,1,1,0,0,0
DG6 4PP,0,0,1,4,2,0,0,0
DG6 4PQ,0,0,1,0,1,0,0,0
DG6 4PR,0,0,0,0,1,0,0,0
DG6 4PS,2,6,2,0,4,2,1,0
DG6 4PT,0,0,2,0,0,0,0,0
DG6 4PU,0,0,0,0,2,0,0,0
DG6 4PW,0,0,1,1,2,0,0,0
DG6 4PX,4,0,0,0,0,0,0,0
DG6 4QA,0,0,0,1,0,0,0,0
DG6 4QB,0,1,0,1,0,1,0,0
DG6 4QD,0,0,0,2,2,2,0,0
DG6 4QE,0,0,0,2,0,0,0,0
DG6 4QF,0,1,0,4,1,0,3,0
DG6 4QG,0,0,1,1,1,1,0,0
DG6 4QH,0,9,9,4,4,3,2,0
DG6 4QJ,4,0,0,0,1,0,0,0
DG6 4QN,0,0,0,1,0,0,0,0
DG6 4QP,0,1,2,1,0,1,0,0
DG6 4QQ,0,12,0,0,0,0,2,0
DG6 4QR,0,0,1,0,1,0,0,0
DG6 4QS,1,1,0,0,0,1,2,0
DG6 4QT,1,2,2,3,4,0,0,0
DG6 4QU,1,0,2,2,0,0,1,0
DG6 4QW,3,0,2,0,2,1,1,0
DG6 4QY,0,1,3,0,0,0,1,0
DG6 4QZ,0,0,0,0,0,0,0,0
DG6 4RA,4,4,4,2,0,1,0,0
DG6 4RB,0,5,0,1,2,0,2,0
DG6 4RD,0,1,0,1,1,0,0,0
DG6 4RL,0,18,0,0,0,0,0,0
DG6 4RN,0,24,0,0,0,0,0,0
DG6 4RP,0,16,0,0,0,0,0,0
DG6 4RR,5,17,6,0,0,0,21,0
DG6 4RS,0,18,8,0,0,0,2,0
DG6 4RT,0,0,1,0,1,0,0,0
DG6 4RU,4,18,3,0,0,0,5,0
DG6 4RW,16,17,0,0,0,0,0,0
DG6 4RX,3,0,0,0,0,0,0,0
DG6 4SA,0,0,0,0,1,3,12,0
DG6 4SB,0,2,2,0,3,1,1,0
DG6 4SD,1,3,1,0,2,1,2,0
DG6 4SE,0,0,2,0,0,1,0,0
DG6 4SF,0,0,2,0,0,0,0,0
DG6 4SG,1,1,1,1,0,0,3,0
DG6 4SH,3,8,9,4,10,2,2,0
DG6 4SJ,8,0,0,0,0,0,0,0
DG6 4SN,0,0,2,4,3,1,0,0
DG6 4SP,0,0,1,0,3,2,0,0
DG6 4SQ,0,0,2,2,0,0,2,0
DG6 4SR,0,0,0,0,0,0,0,0
DG6 4SS,1,1,1,4,1,0,1,0
DG6 4ST,0,0,0,0,2,1,0,0
DG6 4SU,0,1,0,3,1,0,0,0
DG6 4SW,0,0,1,2,3,2,0,0
DG6 4SX,0,0,2,0,3,1,0,0
DG6 4SY,0,0,4,1,3,1,1,0
DG6 4SZ,1,0,0,1,2,1,0,0
DG6 4TA,0,0,1,3,0,0,1,0
DG6 4TH,0,0,0,4,4,5,5,0
DG6 4TJ,2,3,3,4,1,2,5,0
DG6 4TL,0,0,0,0,1,0,1,0
DG6 4TN,0,1,0,0,0,3,1,0
DG6 4TP,0,0,2,0,4,1,1,0
DG6 4TQ,0,0,0,0,0,0,11,0
DG6 4TR,0,3,3,4,0,3,2,0
DG6 4TS,1,1,0,1,1,0,0,0
DG6 4TT,0,0,1,3,0,0,0,0
DG6 4TU,0,1,2,3,0,1,0,0
DG6 4TW,0,0,0,0,2,0,1,0
DG6 4TX,0,0,1,1,1,1,1,0
DG6 4TY,0,0,4,0,3,1,1,0
DG6 4TZ,0,0,0,0,2,0,0,0
DG6 4UA,1,3,0,2,2,1,1,0
DG6 4UB,0,1,2,4,2,0,2,0
DG6 4UD,0,0,4,1,1,1,0,0
DG6 4UE,1,1,1,2,3,1,4,0
DG6 4UG,0,3,0,0,1,0,0,0
DG6 4UR,0,0,0,0,3,5,4,0
DG6 4UT,0,0,0,6,5,2,2,0
DG6 4UU,1,1,0,2,2,5,2,0
DG6 4UY,0,0,0,0,0,1,0,0
DG6 4UZ,0,0,1,0,1,0,1,0
DG6 4WA,0,0,0,0,0,0,0,0
DG6 4WS,0,0,0,0,0,0,0,0
DG6 4XA,0,0,0,0,0,0,1,0
DG6 4XB,0,3,2,1,1,0,4,0
DG6 4XD,0,8,5,6,12,1,8,0
DG6 4XE,0,1,1,5,3,0,2,0
DG6 4XF,0,4,8,1,0,0,1,0
DG6 4XG,0,0,0,2,1,0,1,0
DG6 4XH,0,2,2,0,0,0,1,0
DG6 4XJ,0,0,1,1,0,1,0,0
DG6 4XL,0,0,1,2,4,0,9,0
DG6 4XN,0,0,0,1,0,0,0,0
DG6 4XP,0,0,0,3,1,2,0,0
DG6 4XQ,0,6,2,3,2,0,0,0
DG6 4XR,3,1,2,2,8,1,0,0
DG6 4XS,0,0,5,4,1,1,1,0
DG6 4XT,0,2,0,0,0,1,3,0
DG6 4XU,0,0,1,0,0,0,0,0
DG6 4XW,0,1,3,1,0,0,1,0
DG6 4XX,0,2,2,2,1,2,1,0
DG6 4XY,0,0,0,0,0,0,1,0
DG6 4YH,0,0,2,0,1,0,0,0
DG6 4YJ,3,0,0,0,0,0,0,0
DG6 4YL,0,0,0,0,0,0,0,0
DG7 1AA,2,3,11,7,0,0,0,0
DG7 1AB,0,0,0,0,0,0,0,0
DG7 1AD,0,0,4,3,0,0,0,0
DG7 1AE,1,1,4,3,0,0,2,0
DG7 1AF,0,0,0,0,0,0,0,0
DG7 1AG,0,0,0,0,0,0,0,0
DG7 1AH,0,11,21,3,1,0,1,0
DG7 1AJ,4,4,11,0,1,0,0,0
DG7 1AL,1,1,0,0,0,0,0,0
DG7 1AN,0,6,5,5,0,1,0,0
DG7 1AP,0,7,0,1,0,0,0,0
DG7 1AQ,0,0,0,0,0,0,0,0
DG7 1AR,2,0,4,1,5,0,1,0
DG7 1AT,0,1,1,1,0,0,0,0
DG7 1AU,0,4,2,2,0,0,2,0
DG7 1AX,10,0,0,0,0,0,0,0
DG7 1AY,0,0,4,9,3,0,1,0
DG7 1AZ,3,39,1,1,0,0,0,0
DG7 1BA,0,0,1,6,17,9,7,0
DG7 1BB,0,0,0,0,5,5,2,0
DG7 1BD,2,6,0,0,0,0,0,0
DG7 1BE,0,2,0,0,0,0,1,0
DG7 1BG,0,0,0,0,5,5,1,0
DG7 1BH,15,0,0,0,0,0,0,0
DG7 1BJ,16,16,6,0,0,0,2,0
DG7 1BL,0,8,0,0,0,0,0,0
DG7 1BN,8,33,5,0,0,0,13,0
DG7 1BP,8,31,2,0,3,1,2,0
DG7 1BQ,34,0,0,0,0,0,0,0
DG7 1BS,0,0,0,0,1,1,0,0
DG7 1BT,14,7,3,0,0,1,0,0
DG7 1BU,31,1,0,0,0,0,0,0
DG7 1BW,12,19,3,0,0,0,8,0
DG7 1BX,29,0,0,0,0,0,0,0
DG7 1BY,0,10,0,0,0,0,0,0
DG7 1BZ,8,7,3,0,0,0,0,0
DG7 1DA,1,3,2,0,0,0,1,0
DG7 1DB,1,1,0,0,0,0,0,0
DG7 1DD,0,8,0,0,0,0,0,0
DG7 1DE,1,3,2,1,0,0,0,0
DG7 1DG,0,5,4,3,0,0,0,0
DG7 1DH,0,14,0,0,0,0,0,0
DG7 1DJ,0,0,0,0,0,0,0,0
DG7 1DL,8,7,0,0,0,0,0,0
DG7 1DN,3,6,1,0,0,0,0,0
DG7 1DQ,0,10,2,2,0,0,1,0
DG7 1DS,0,4,0,0,0,0,0,0
DG7 1DT,1,2,6,3,0,0,1,0
DG7 1DU,0,0,5,1,0,0,0,0
DG7 1DW,5,10,0,2,0,0,0,0
DG7 1DX,11,4,0,0,0,0,0,0
DG7 1DZ,2,2,0,0,0,0,0,0
DG7 1EA,1,2,1,1,2,0,0,0
DG7 1EB,0,9,1,0,0,0,0,0
DG7 1ED,3,0,0,0,0,0,0,0
DG7 1EE,2,0,8,2,19,3,3,0
DG7 1EF,0,9,0,0,0,0,0,0
DG7 1EG,4,6,9,3,0,1,0,0
DG7 1EH,1,6,12,3,1,1,1,0
DG7 1EJ,16,0,0,0,0,0,0,0
DG7 1EL,0,2,2,0,0,0,0,0
DG7 1EN,0,1,1,2,3,7,5,0
DG7 1EP,0,0,0,6,8,3,1,0
DG7 1EQ,0,0,0,8,3,7,2,0
DG7 1ER,1,1,8,8,1,0,0,0
DG7 1ES,10,0,0,0,0,0,0,0
DG7 1ET,0,0,6,0,1,0,0,0
DG7 1EU,0,0,0,3,4,2,0,0
DG7 1EW,0,1,0,12,21,5,1,0
DG7 1EX,0,0,0,0,12,4,0,0
DG7 1EY,0,0,0,0,0,0,1,0
DG7 1EZ,0,0,0,0,0,0,0,0
DG7 1FB,0,11,0,0,0,0,0,0
DG7 1FD,0,10,8,4,0,0,0,0
DG7 1GA,0,0,0,0,0,3,3,0
DG7 1GB,0,0,25,2,0,0,0,0
DG7 1GD,0,1,11,2,0,5,3,0
DG7 1GE,0,0,8,0,0,0,0,0
DG7 1GF,0,0,26,0,0,0,0,0
DG7 1HA,4,7,7,0,1,0,1,0
DG7 1HB,2,1,0,0,0,0,0,0
DG7 1HD,18,7,6,3,3,0,0,0
DG7 1HE,0,2,0,0,0,0,0,0
DG7 1HF,0,32,0,0,0,0,2,0
DG7 1HG,2,38,0,0,0,0,0,0
DG7 1HH,0,0,0,20,17,0,0,0
DG7 1HJ,0,0,8,3,1,0,0,0
DG7 1HL,0,0,2,12,3,0,0,0
DG7 1HN,0,0,6,0,0,0,0,0
DG7 1HP,0,0,4,0,0,0,0,0
DG7 1HQ,0,0,0,0,0,0,0,0
DG7 1HR,4,5,0,0,0,0,0,0
DG7 1HS,2,5,9,5,6,1,0,0
DG7 1HU,1,1,1,5,0,0,0,0
DG7 1HX,2,5,1,3,0,0,0,0
DG7 1HY,3,0,0,0,1,0,0,0
DG7 1HZ,0,0,0,0,0,0,0,0
DG7 1JA,6,4,4,1,1,0,2,0
DG7 1JF,0,41,1,1,0,0,0,0
DG7 1JG,2,20,2,0,0,0,0,0
DG7 1JH,0,29,0,0,0,0,0,0
DG7 1JJ,4,17,4,0,0,0,3,0
DG7 1JL,0,19,1,0,0,0,0,0
DG7 1JN,0,0,0,0,0,0,0,0
DG7 1JP,4,0,0,0,0,0,0,0
DG7 1JQ,12,10,0,0,0,0,1,0
DG7 1JT,0,0,4,1,1,0,0,0
DG7 1JU,0,11,1,0,0,0,0,0
DG7 1JX,0,20,4,0,0,0,0,0
DG7 1JY,1,1,0,6,2,0,0,0
DG7 1JZ,1,5,0,0,0,0,0,0
DG7 1LA,0,0,0,0,0,0,0,0
DG7 1LB,0,0,1,2,2,1,1,0
DG7 1LD,0,0,2,8,12,3,6,0
DG7 1LE,0,0,0,0,0,0,1,0
DG7 1LG,0,0,0,2,8,2,1,0
DG7 1LH,0,0,0,0,0,0,0,0
DG7 1LJ,0,0,0,0,2,3,6,0
DG7 1LL,0,0,0,2,7,0,0,0
DG7 1LN,0,0,0,4,31,2,0,0
DG7 1LQ,0,1,0,4,21,9,0,0
DG7 1LU,0,3,2,0,0,0,0,0
DG7 1LW,0,0,0,11,45,1,0,0
DG7 1LX,0,0,0,0,1,10,6,0
DG7 1LZ,0,4,0,0,0,0,0,0
DG7 1NA,0,0,0,0,0,0,0,0
DG7 1NB,0,0,0,0,0,0,0,0
DG7 1NF,0,0,1,0,0,1,0,0
DG7 1NG,0,0,2,0,1,1,0,0
DG7 1NH,0,1,7,3,0,0,0,0
DG7 1NJ,0,0,0,0,6,4,0,0
DG7 1NL,0,0,0,1,1,0,0,0
DG7 1NN,0,0,1,1,0,0,0,0
DG7 1NP,0,0,1,1,1,0,2,0
DG7 1NQ,0,1,0,2,0,1,1,0
DG7 1NR,0,0,2,0,3,1,1,0
DG7 1NS,0,0,0,0,5,3,0,0
DG7 1NT,0,6,0,1,1,1,1,0
DG7 1NU,0,0,5,0,2,7,0,0
DG7 1NW,0,0,0,1,3,0,0,0
DG7 1NX,0,5,1,0,10,0,0,0
DG7 1NY,0,0,0,0,1,2,0,0
DG7 1NZ,0,0,0,2,0,0,0,0
DG7 1PA,1,0,0,1,1,0,0,0
DG7 1PB,0,0,1,1,0,1,0,0
DG7 1PD,0,4,2,4,2,0,1,0
DG7 1PE,0,0,0,4,1,1,1,0
DG7 1PF,1,1,0,0,0,2,0,0
DG7 1PG,0,0,7,9,6,0,0,0
DG7 1PH,0,11,4,1,4,1,2,0
DG7 1PL,4,15,1,0,0,0,0,0
DG7 1PN,0,0,1,0,0,2,1,0
DG7 1PP,0,0,0,0,2,1,0,0
DG7 1PQ,0,8,1,1,6,1,0,0
DG7 1PR,2,2,0,0,0,0,0,0
DG7 1PS,1,0,2,0,0,0,0,0
DG7 1PW,0,0,0,2,2,3,0,0
DG7 1QA,0,0,0,0,1,2,1,0
DG7 1QB,0,1,1,0,1,0,0,0
DG7 1QD,0,0,0,0,1,0,0,0
DG7 1QE,0,0,1,0,1,0,0,0
DG7 1QF,0,1,0,0,0,0,0,0
DG7 1QG,0,0,0,1,0,0,0,0
DG7 1QH,0,0,1,1,1,0,0,0
DG7 1QJ,0,0,3,1,3,1,0,0
DG7 1QL,3,0,2,3,1,3,2,0
DG7 1QN,0,0,6,3,3,3,3,0
DG7 1QP,0,14,0,0,0,0,0,0
DG7 1QQ,0,1,1,0,0,1,0,0
DG7 1QR,4,1,2,0,0,1,0,0
DG7 1QS,1,7,1,7,5,2,1,0
DG7 1QT,0,0,1,1,0,0,0,0
DG7 1QU,8,10,3,16,6,0,2,0
DG7 1QW,0,0,2,1,6,2,0,0
DG7 1QX,1,1,1,1,0,0,0,0
DG7 1QY,0,0,0,0,1,1,3,0
DG7 1QZ,1,0,0,0,0,0,0,0
DG7 1RB,0,0,0,3,1,1,0,0
DG7 1RD,0,1,0,0,0,0,1,0
DG7 1RE,0,3,0,1,0,2,2,0
DG7 1RF,0,0,2,2,3,2,1,0
DG7 1RG,0,0,0,0,2,0,0,0
DG7 1RH,0,0,0,0,1,0,0,0
DG7 1RJ,0,2,1,0,2,0,0,0
DG7 1RL,0,1,0,0,3,2,0,0
DG7 1RN,0,1,0,2,2,0,0,0
DG7 1RQ,0,2,0,0,0,1,0,0
DG7 1RR,4,0,0,0,0,0,0,0
DG7 1RS,0,6,14,0,0,0,0,0
DG7 1RT,0,0,0,1,0,0,2,0
DG7 1RU,0,0,0,0,1,1,2,0
DG7 1RW,0,0,0,1,0,1,1,0
DG7 1RX,0,1,0,0,0,3,0,0
DG7 1RY,0,2,1,0,1,0,0,0
DG7 1RZ,0,0,0,8,5,2,0,0
DG7 1SA,0,0,6,16,12,0,6,0
DG7 1SB,0,6,0,0,0,0,8,0
DG7 1SD,0,0,0,0,1,1,0,0
DG7 1SE,0,3,1,4,1,0,0,0
DG7 1SF,0,0,0,0,0,2,1,0
DG7 1SG,0,0,3,0,2,9,10,0
DG7 1SH,1,4,0,2,9,2,0,0
DG7 1SJ,2,11,1,0,0,0,5,0
DG7 1SL,4,0,0,0,0,0,0,0
DG7 1SN,0,10,0,0,0,0,0,0
DG7 1SP,0,0,0,2,1,2,0,0
DG7 1SQ,0,0,0,0,4,1,0,0
DG7 1SR,0,1,1,1,1,1,0,0
DG7 1SS,0,0,2,1,1,0,2,0
DG7 1ST,0,1,1,2,0,1,0,0
DG7 1SU,0,1,0,2,2,2,0,0
DG7 1SW,0,2,3,3,1,1,1,0
DG7 1SX,0,1,0,1,3,2,0,0
DG7 1SY,0,2,1,0,0,1,0,0
DG7 1SZ,0,1,1,2,3,2,0,0
DG7 1TA,0,1,2,4,0,2,2,0
DG7 1TB,0,0,0,1,1,1,0,0
DG7 1TD,3,6,0,0,0,0,0,0
DG7 1TH,0,0,3,2,0,3,0,0
DG7 1TJ,0,0,1,1,2,0,0,0
DG7 1TL,0,0,0,1,1,0,0,0
DG7 1TN,2,5,2,3,3,0,0,0
DG7 1TP,0,20,0,0,0,0,0,0
DG7 1TR,0,5,6,6,3,1,0,0
DG7 1TS,0,0,0,1,6,2,0,0
DG7 1TT,0,0,0,0,0,1,0,0
DG7 1TU,0,2,0,1,0,1,0,0
DG7 1TW,14,0,0,0,0,0,0,0
DG7 1TX,0,0,1,2,1,1,1,0
DG7 1TY,0,0,4,0,1,0,1,0
DG7 1TZ,0,0,0,0,0,0,0,0
DG7 1UA,0,0,1,3,3,3,0,0
DG7 1UB,0,0,0,1,3,1,0,0
DG7 1UE,30,0,1,0,0,0,0,0
DG7 1UF,0,5,5,0,0,0,0,0
DG7 1UG,0,0,0,1,0,0,0,0
DG7 1UQ,0,0,0,2,1,0,0,0
DG7 2AA,0,0,2,1,0,0,1,0
DG7 2AB,0,0,0,4,0,0,1,0
DG7 2AD,1,0,2,1,2,0,0,0
DG7 2AE,0,0,2,1,0,2,1,0
DG7 2AF,0,0,0,2,0,2,1,0
DG7 2AG,1,1,3,0,0,0,0,0
DG7 2AH,1,0,0,0,0,0,0,0
DG7 2AJ,0,15,1,0,0,0,0,0
DG7 2AL,1,1,9,10,5,1,1,0
DG7 2AN,0,0,2,0,0,0,0,0
DG7 2AP,0,0,3,3,3,0,0,0
DG7 2AQ,0,0,2,0,1,3,1,0
DG7 2AR,0,0,0,1,0,0,0,0
DG7 2AS,0,0,0,0,1,0,0,0
DG7 2AT,0,0,0,2,0,0,1,0
DG7 2AU,0,0,2,2,3,1,0,0
DG7 2AW,0,0,0,1,0,0,0,0
DG7 2AY,0,0,0,0,0,0,0,0
DG7 2AZ,1,1,1,0,1,1,0,0
DG7 2BA,0,0,3,5,2,2,1,0
DG7 2BB,0,0,0,1,0,0,1,0
DG7 2BD,0,1,0,2,1,0,0,0
DG7 2BE,0,0,0,0,1,5,14,0
DG7 2BG,0,1,0,1,1,1,1,0
DG7 2BH,0,0,0,1,3,0,0,0
DG7 2BJ,0,0,1,1,0,0,0,0
DG7 2BL,0,0,0,0,0,0,0,0
DG7 2BN,0,0,5,4,0,0,1,0
DG7 2BP,1,0,1,3,1,0,1,0
DG7 2BQ,0,0,0,0,0,0,0,0
DG7 2BS,2,0,4,2,1,2,1,0
DG7 2BW,0,1,0,1,0,0,1,0
DG7 2DA,0,0,0,0,0,0,5,0
DG7 2DB,0,0,0,0,0,0,0,0
DG7 2DD,0,0,0,1,0,0,1,0
DG7 2DE,0,0,1,4,2,0,1,0
DG7 2DF,0,1,0,0,0,0,0,0
DG7 2DG,0,0,2,0,0,1,0,0
DG7 2DH,0,0,0,1,1,0,0,0
DG7 2DJ,0,3,2,1,3,3,1,0
DG7 2DL,0,0,0,0,0,0,0,0
DG7 2DN,2,1,0,1,0,1,0,0
DG7 2DP,0,0,1,0,0,0,0,0
DG7 2DQ,0,3,1,0,0,1,0,0
DG7 2DR,0,1,2,2,1,0,0,0
DG7 2DS,0,0,2,0,2,0,0,0
DG7 2DT,0,4,13,6,0,0,0,0
DG7 2DU,0,0,3,2,2,1,3,0
DG7 2DW,1,1,5,7,4,0,0,0
DG7 2EA,0,14,2,0,0,0,0,0
DG7 2EB,0,0,0,0,0,0,7,0
DG7 2ED,0,0,0,1,0,0,0,0
DG7 2EE,0,0,0,1,0,0,0,0
DG7 2EF,0,0,1,2,3,1,2,0
DG7 2EG,0,0,0,0,2,0,0,0
DG7 2EH,0,0,0,0,2,9,3,0
DG7 2EJ,0,2,0,0,1,0,0,0
DG7 2EN,0,0,3,0,0,0,1,0
DG7 2EP,4,2,7,0,0,0,1,0
DG7 2EQ,0,0,0,0,3,4,7,0
DG7 2ER,0,2,1,1,1,0,1,0
DG7 2ES,0,0,0,1,1,2,0,0
DG7 2ET,0,1,1,2,1,0,0,0
DG7 2EU,0,0,1,0,1,1,1,0
DG7 2EW,0,0,1,1,0,0,0,0
DG7 2EX,3,0,0,0,1,0,0,0
DG7 2EY,0,0,0,0,0,1,0,0
DG7 2EZ,0,0,1,0,1,2,1,0
DG7 2FA,0,0,0,0,0,0,17,0
