Postcode,Datazone2011,Datazone Population (2011),IZ2011 Code,IZ2011 Name,Local Authority Code,Local Authority Name,Community Health Partnership (CHP) Code,Community Health Partnership (CHP) Name,Health Board (HB) Code,Health Board (HB) Name,Locality,LHP Code
DG7 1NR,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NS,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NT,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NU,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NW,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NX,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NY,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1NZ,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PA,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PB,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PD,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PE,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PF,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PG,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PH,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PL,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PN,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PP,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PQ,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PR,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PS,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1PW,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QA,S01007537,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QB,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QD,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QE,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QF,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QG,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QH,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QJ,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QL,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QN,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QP,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QQ,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QR,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QS,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QT,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QU,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QW,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QX,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QY,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1QZ,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RB,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RD,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RE,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RF,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RG,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RH,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RJ,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RL,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RN,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RQ,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RR,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RS,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RT,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RU,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RW,S01007531,645,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RX,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RY,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1RZ,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SA,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SB,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SD,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SE,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SF,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SG,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SH,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SJ,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SL,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SN,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SP,S01007538,1028,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SQ,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SR,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SS,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1ST,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SU,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SW,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SX,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SY,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1SZ,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TA,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TB,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TD,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TH,S01007537,948,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TJ,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TL,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TN,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TP,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TR,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TS,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TT,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TU,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TW,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TX,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TY,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1TZ,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UA,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UB,S01007532,571,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UE,S01007534,948,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UF,S01007534,948,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UG,S01007534,776,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 1UQ,S01007535,849,S02001415,Castle Douglas,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 2AA,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 2AB,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 2AD,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
DG7 2AE,S01007533,948,S02001414,Kirkcudbright,170,Dumfries & Galloway,S03000005,Dumfries & Galloway Community Health Partnership,S08000003,Dumfries & Galloway,Stewartry,10
